language,include,category,item,species,area,nature,exotic,simp,script,term,script alt,term alt,IPA,status,ety,literal,meaning,remark,notes,first,ambiguous,source page,source zotero,source human,source link,conventionalized,dict page,dictionary,dict link,wiktionary,date,century,period,based on,att page,attested,att,att link,CQL,warning,historic,per m H,tenten,per m C,bdb,etymology,quote,historical corpus,analyzability,structure,element,borrowing,how,type,has prototype,is prototype,modifier tr,head tr,specifying word tr,modifier,headword,specifier,modifier type,modifier type revised,modifier similarity,sensory,headword type,headword similarity,mechanism
English,no,camphor,,Cinnamomum camphora,,,,,,camphor,,,,default,,,,,,,,,,OED,,yes,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,cress,,Lepidium sativum,,,,,,cress,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,galangal,,Alpinia galanga,,,,,,galangal,,,,default,,,,,,,,,van_wyk_culinary_2014,"Van Wyk, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,grains of paradise,,Aframomum melegueta,,,,,,grains of paradise,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,liquorice,,Glycyrrhiza glabra,,,,,,liquorice,,licorice,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,marjoram,,Origanum marjoram,,,,,,marjoram,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,mastic,,Pistacia lentiscus,,,,,,mastic,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,nigella,,Nigella sativa,,,,,,nigella,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,oregano,,Origanum vulgare,,,,,,oregano,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,poppy,,Papaver somniferum,,,,,,poppy,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,safflower,,Carthamus tinctorius,,,,,,safflower,,,,default,,,,,,,,,van_wyk_culinary_2014,"Van Wyk, 2014",,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,sesame,,,,,,,,sesame,,,,default,,,,,sesam?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,grains of paradise,,Aframomum melegueta,Africa,,,,,alligator pepper,,,,alternative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,ambergris,,,,,,,,amber of Greece,,,,alternative,,,,,folk etymologization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,ambergris,,,,,,,,ambergrease,,,,alternative,,,,,folk etymologization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,asafoetida,,Ferula assa-foetida,Asia,,,,,asant,,,,alternative,,,,,from German Stinkasant?,,,,Wiktionary,Wiktionary,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,pink pepper,,Schinus terebinthifolius,America,plant; fruit,,,,Brazil pepper,,,,alternative,,,,,,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,chile,,Capsicum annuum Longum,America,spice; product,,,,chilli powder,,,,alternative,,,a spice made from dried powdered red chillies.,,usually chili powder,,no,,,OED,,yes,,OED,https://www.oed.com/view/Entry/31675?redirectedFrom=chilli+powder#eid9490729,,1898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,cardamom,,Elettaria cardmomum,Asia,,,,,elaichi,,,,alternative,,,,,Hindi name,,,,Wiktionary,Wiktionary,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,nutmeg,,Myristica fragrans,Asia,plant,,,,fragrant nutmeg,,,,alternative,,,,,,,,,Wikipedia,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,ambergris,,,,,,,,grey amber,,,,alternative,,,,,translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,grains of paradise,,Aframomum melegueta,Africa,,,,,Guinea pepper; Guinea grains,,,,alternative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,cardamom,,Amomum krervanh,Asia,,,,,krervanh,,,,alternative,,,,,,,,,van_wyk_culinary_2014,"Van Wyk, 2014",,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,grains of paradise,,Aframomum melegueta,Africa,,,,,Melegueta pepper,,,,alternative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,pink pepper,,Schinus molle,America,plant; fruit,,,,Peruvian pepper,,,,alternative,,,,,,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,nutmeg,,Myristica fragrans,Asia,plant,,,,true nutmeg,,,,alternative,,,,,,,,,Wikipedia,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,allspice,,Pimenta dioica,,,,,,bayberry,,,,erroneous,,,,,???,,,,https://www.seedlipdrinks.com/en-us/journal/a-brief-history-of-allspice/,https://www.seedlipdrinks.com/en-us/journal/a-brief-history-of-allspice/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,ambergris,,,,,,,,ambergrice,,,,obsolete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,analyzable,,,,,,,,,,,,,,,,,,,,
English,no,,,various,,,,,,Bishop's weed,,,,related,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,pink pepper,,Schinus spp.,,spice; plant,,,,false pepper,,,,related,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,pepper,,,,spice,,,,false pepper,,,,related,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,star anise,,Illicium anisatum,Asia,,,,,fruit of the devil,,,,related,,,nickname for Jpanaese star anise,only in French?,,,,,,,"https://www.pages.fr/badian.html#:~:text=This%20term%20pronounced%20in%20Mandarin,referred%20to%20by%20many%20nicknames.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,pink pepper,,Schinus spp.,America,spice; plant,yes,,,pink peppercorn,,pink pepper,,related,,,,,,https://books.google.com.hk/books?id=RBxRAQAAIAAJ&q=%22pink+peppercorn%22&dq=%22pink+peppercorn%22&hl=en&sa=X&ved=2ahUKEwiio6rv85X5AhWNEogKHWOTA34Q6AF6BAgDEAI,no,,van_wyk_culinary_2014,Collins,,kinda,pink peppercorn,Collins,https://www.collinsdictionary.com/dictionary/english/pink-peppercorn,,1932,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,allspice,,Pimenta dioica,,,,,,four spice,,,,speculative,,,,,"resembles the flavour of 4 different spices; cf. French; Because like combination of cinnamon, nutmeg, cloves, and black pepper",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,analyzable,,,,,,yes,,,,,,,,,,,,,,innovation
English,no,safflower,,Lyperia crocea,,,,,,†Cape saffron,,,,,,,,,,,,,,,,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,safflower,,Carthamus tinctorius,,,,,,†mock saffron,,,,,,,,,,,,,,,,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,safflower,,Crocus vernus,,,,,,†saffron of the spring,,,,,,,,,,,,,,,,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,anatto,,Bixa orellana,,,,,,achiote,,,,,,,,,,,,,van_wyk_culinary_2014,"Van Wyk, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,false nutmeg,,Pycnanthus angolensis,,,,,,African nutmeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,safflower,,Lyperia crocea,,,,,,African saffron,,,,,,,,,,,,,,,,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,safflower,,Carthamus tinctorius,,,,,,American saffron,,,,,,,,,,,,,,,,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,false nutmeg,,Pycnanthus angolensis,,,,,,Angolan nutmeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,safflower,,Carthamus tinctorius,,,,,,bastard saffron,,,,,,,,,,,,,,,,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,bay,,Laurus nobilis,,,,,,bay laurel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,nigella,,Nigella sativa,,,,,,black seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,liquorice,,Glycyrrhiza uralensis,,,,,,Chinese licorice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,mastic,,Pistacia lentiscus,,,,,,Chios mastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,basil,,Ocimum basilicum,,,,,,common basil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,cumin,,Cuminum cyminum,,,,,,common cumin,,,,,,,,,,,,,,OED,,yes,,OED,https://www.oed.com/view/Entry/45801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,safflower,,Carthamus tinctorius,,,,,,dyer's saffron,,,,,,,,,,,,,,,,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,false nutmeg,,Pycnanthus angolensis,,,,,,false nutmeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,safflower,,Carthamus tinctorius,,,,,,false saffron,,,,,,,,,,,,,van_wyk_culinary_2014,"Van Wyk, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,cress,,Lepidium sativum,,,,,,garden cress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,ginger,,Zingiber officinale,,product,,,,ginger tea,,,,,,,a medicinal preparation made by steeping ginger in boiling water,,,,,,,OED,,yes,,OED,https://www.oed.com/view/Entry/78372?redirectedFrom=ginger+tea#eid2903552,,?1770,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,ginger,,Zingiber officinale,,product,,,,ginger wine,,,,,,,"an alcoholic drink made by fermenting a mixture of bruised ginger, sugar, and water",,,,,,,OED,,yes,,OED,https://www.oed.com/view/Entry/78372?redirectedFrom=ginger+wine#eid2903860,,1734,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,galangal,,Alpinia galanga,,,,,,greater galangal,,,,,,,,,,,,,van_wyk_culinary_2014,"Van Wyk, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,ginger,,,,related,,,,Indian ginger,,,,,,,,,,,,,,OED,,yes,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,nard,,Nardostachys jatamansi,,,,,,Indian nard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,nard,,Nardostachys jatamansi,,,,,,jatamansi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,nigella,,Nigella sativa,,,,,,kalonji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,bay,,Laurus nobilis,,,,,,laurel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,basil,,Ocimum basilicum,,,,,,lemon basil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,mastic,,Pistacia lentiscus,,,,,,lentisc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,cinnamon,,Cinnamomum citriodorum,,,,,,Malabar cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,liquorice,,Glycyrrhiza uralensis,,,,,,Manchurian liquorice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,ginger,,,,related,,,,mango ginger,,,,,,,,,,,,,,OED,,yes,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,mastic,,Pistacia lentiscus,,,,,,masticha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,safflower,,Colchicum autumnale,,,,,,meadow saffron,,,,,,,,,,,,,,,,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,mastic,,Pistacia lentiscus,,,,,,mistki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,poppy,,Papaver somniferum,,,,,,opium poppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,cress,,Lepidium sativum,,,,,,pepper grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,long pepper,,Piper longum,,,,,,pipalli,,,,,,,,,?,,,,van_wyk_culinary_2014,"Van Wyk, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,pepper,,Piper chaba,,plant; spice,,,,piper chilli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,oregano,,Origanum vulgare,,,,,,pizza herb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,anatto,,Bixa orellana,,,,,,roucou,,,,,,,,,,,,,van_wyk_culinary_2014,"Van Wyk, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,safflower,,Carthamus tinctorius,,,,,,saffron thistle,,,,,,,,,,,,,van_wyk_culinary_2014,"Van Wyk, 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,santalwood,,Santalum album,,,,,,santalwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,chile,,,,,,,,Scotch bonnet pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,nard,,Nardostachys jatamansi,,,,,,spikenard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,chile,,Capsicum spp.,,,,,,sport pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,safflower,,Crocus vernus,,,,,,spring saffron,,,,,,,,,,,,,,,,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,basil,,Ocimum basilicum,,,,,,sweet basil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,bay,,Laurus nobilis,,,,,,sweet bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,marjoram,,Origanum marjoram,,,,,,sweet marjoram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,cinnamon,,Cinnamomum tamala,,,,,,tejpat,,,,,,tejpat,cinnamon leaf,,from tvac + patta,,,,peter_handbook_2012,"Peter, 2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,,,,,,,,,true peppercorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,nigella?,,various,,,,,,wild cumin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,ginger,,,,related,,,,wild ginger,,,,,,,,,,,,,,OED,,yes,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,oregano,,Origanum vulgare,,,,,,wild marjoram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
English,no,safflower,,Colchicum autumnale,,,,,,wild saffron,,,,,,,,,,,,,,,,,OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,cardamom,,various,,,,蔻,蔻,kòu,,,,alternative,,cardamom/nutmeg,cardamom/nutmeg,only in these compounds,,,,,CTP,"Defrancis, 2003",https://ctext.org/dictionary.pl?if=en&char=%E8%94%BB,yes,513,defrancis_abc_2003,,https://en.wiktionary.org/wiki/%E8%82%89%E6%A1%82,https://en.wikipedia.org/wiki/Jingui_Yaol%C3%BCe,"3, Eastern Han",,,,https://ctext.org/pre-qin-and-han?searchu=%E8%82%89%E6%A1%82,,,,,,,,,,,,,compound,compound,,,,,,,,,,,,,,,,,,,
Chinese,no,cardamom,,Elettaria cardamomum,,,,细豆蔻,細豆蔻,xìdòukòu,,,,alternative,,fine cardamom,,,,,,,Wikipedia,Wikipedia,,,,,,,,,,,,BCGM,,,,,,,0,0,,,,,,compound,,,,,,,,,,,,,,,,,,,
Chinese,no,cardamom,,Elettaria cardamomum,,,,印度小豆蔻,印度小豆蔻,yìndù xiǎodòukòu,,,,alternative,,Indian little cardamom,,,,,,,Wikipedia,Wikipedia,,,,,,,,"1, Han",,,,Shuowen,,,,,,,0,0,,,,,,simple,,,,,,,,,,,,,,,,,,,
Chinese,no,anise,,Pimpinella anisum,,,,茴芹籽,茴芹籽,huíqínzǐ,,,,alternative,,anise seed,,,,,,,,CEC,,,,CEC,https://dictionary.cambridge.org/dictionary/english-chinese-traditional/aniseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,caraway,,Carum carvi,,,,凯莉茴香子,凱莉茴香子,kǎilìhuíxiāngzi ,,,,alternative,,Kaili-anise-seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,nutmeg,,Myristica fragrans,,,,麻醉果,麻醉果,mázuìguǒ,,,,alternative,,poison-fruit?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,nutmeg,,Myristica fragrans,,,,肉果,肉果,ròuguǒ,,,,alternative,,flesh-fruit,,,,,,,,"Defrancis, 2003",,,,defrancis_abc_2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,nutmeg,,Myristica fragrans,,,,肉蔻,肉蔻,ròukòu,,,,alternative,,flesh-cardamom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,cardamom,,Elettaria cardamomum,,,,苏泣迷罗,蘇泣迷羅,sūqìmíluó,,,,alternative,,,,,from Sanskrit सूक्ष्मैला sūkṣmailā,,,,Wikipedia,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,cardamom,,Elettaria cardamomum,,,,素泣谜罗香,素泣謎羅香,sùqìmíluóxiāng,,,,alternative,,,,,from Sanskrit सूक्ष्मैला sūkṣmailā + xiang,,,,Wikipedia,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,nutmeg,,Myristica fragrans,,,,玉果,玉果,yùguǒ,,,,alternative,,jade-fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,anise,,Pimpinella anisum,,,,大茴香,大茴香,dàhuíxiāng,,,,err,,big anise,,,,,,,,Wiki,,,,Wiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,anise,,Pimpinella anisum,,,,大茴香子,大茴香子,dàhuíxiāngzi,,,,err,,big anise seed,,,,,,,,Wiki,,,,Wiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,allspice,,Pimenta dioica,,,,药椒,药椒,,,,,erroneous,,,allspice,,,,,,,"Defrancis, 2003",,,,defrancis_abc_2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,cassia,,Laurus nobilis,,,,月桂,月桂,yuè​guì,,,,erroneous?,,moon cassia,"bay leaf, laurel",,,,,,,MDBG,,,,MDBG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,,Crithmum Maritimum,,,,海茴香,海茴香,,,,,other,,sea-fennel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,cassia,,Cinnamomum subavenium,,,,香桂,香桂,xiāngguì,,,,related,,fragrant-cassia,,,osmanthus?,,,,,FOC,,,,FOC,,https://en.wiktionary.org/wiki/%E5%AD%9C%E7%84%B6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,ginger,,Helianthus tuberosus,,,,鬼子姜,鬼子姜,guǐ​zijiāng,,,,related,,(foreign-)devil-ginger,Jerusalem artichoke?,,,,,,,"Defrancis, 2003",,,,defrancis_abc_2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,saffron,,Crocus sativus,,,,红花(儿),紅花(儿),hónghuā(r),,,,related,,red flower,,,safflower,,,,,"Defrancis, 2003",,yes,,defrancis_abc_2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,,Zanthoxylum ailanthoides,,,,越椒,越椒,yuèjiāo,,,,related,,climb-pepper,Vietnam pepper,,,,,,hu_food_2005,"Hu, 2005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,,,,,,大茴,大茴,dà​huí,,,,,,big anise,,,,,,,,Medhurst 146,,,,Medhurst 146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,saffron,,Crocus sativus,,,,洎夫蓝,洎夫藍,,,,,,,,,,,,,,Wikipedia,Wikipedia,https://zhongyibaike.com/wiki/%E6%B4%8E%E5%A4%AB%E8%93%9D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,vanilla,,Vanilla planifolia,,,,香果兰,香果蘭,,,,,,,sweet fruit orchid,Vanilla plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,fenugreek,,,,,,云香草,云香草,,,,,,,,,,,,,,Wikipedia,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,fenugreek,,,,,,香草,香草,,,,,,,,,,,,,,Wikipedia,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,fenugreek,,,,,,苦草,苦草,,,,,,,,,,,,,,Wikipedia,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,fenugreek,,,,,,苦豆,苦豆,,,,,,,,,,,,,,Wikipedia,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,fenugreek,,,,,,苦朵菜,苦朵菜,,,,,,,,,,,,,,Wikipedia,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,fenugreek,,,,,,香苜蓿,香苜蓿,,,,,,,,,,,,,,Wikipedia,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,fenugreek,,,,,,香豆子,香豆子,,,,,,,,,,,,,,Wikipedia,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinese,no,,,,,,,川桂,川桂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,no,cubeb,,Piper cubeba,,,,,,kabāba,,,,default,,,,,,,,,amar_arabian_2017,"Amar, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,no,cinnamon,,C. spp.,,,,,دارسين,dārsīn,,,,alternative,,darsin,cinnamon,,colloquial (Khalīj/Gulf),,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,compound,,,,,,,,,,,,,,,,,,,
Arabic,no,cinnamon,,C. verum,,,,,القرفة الحقيقية,al-qirfat al-ḥaqīqiyya,,,,alternative,,real cinnamon,true cinnamon,,,,,,Wikipedia,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,no,cinnamon,,C. verum,,,,,القرفة السيلانية,al-qirfat al-siylānīya,,,,alternative,,Ceylon bark,Ceylon cinnamon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabic,no,allspice,,Pimenta dioica,,,,,بهار,bahār,,,,alternative,,spice,???,,,,yes,,,Wiki,,,,Wiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
